Text,label
"upgraded delighted husband stayed nights early september pre-cruise, got excellent aaa rate 150/night plus taxes hotel website upgraded check-in double/double bed corner suite concierge level fl 9, room large comfortable beds nicely decorated quiet, bathroom fine not over-large, hotel older building, hotel free wireless internet worked room, guests treated wine reception 5 pm freshly brewed coffee tea available 5:30 10 hotel lobby, free daily ny times rounded amenities nicely.the hotel kimpton property centrally located block seattle public library blocks westlake center shopping area 8 blocks uphill pike market place, ate night etta seafood restaurant near pike market place took taxi hotel steep uphill incline, reception staff friendly helpful, lobby/reception area small no business center gym onsite, price really delighted definitely stay,  ",SENT_POSITIVE
"princess pea arrived hour check-in waiting 15 minutes lobby check given key room, shocked desk clerk assigned room couple ahead, thankfully not newlyweds, waiting line spoke clerk shocked thing occurred chose personally check room assigning, presumably felt not human error, not impressed point especially confronted 30/night parking fee, given corner room demonstrated make bright fairly large airy 260 night shoudl, bathroom tiny toilet did not flush adjusted valve tank, t.v, not viewed bed despite offering variety pay view movies, bed worst slept, not kimpton perfect bed boasted brochure, hard cheap king mattress no featherbed non-pillow mattress, bad nights sleep mitigated good black curtains needed augment bad sleep sleep soundproof rooms, hotel potential wonderful lived brochures,  ",SENT_NEGATIVE
"great hotel stayed vintage park january friends loved hotel, easy walking location, room overlooked new library king bed husband architect loved view, beds great everthing clean, staff helpful, concierge great got dinner reservations resturants nights, wine hour wonderful way sample washington states new wines, complaint lobby bit small wine hour, n't hesitate stay, felt price downtown seattle resonable, not deal good,  ",SENT_POSITIVE
"definitely worth try stay june 5 8 2004had fun, nice people good service quiet location walking distance* pike place market, room small nice, second time paid little room worth extra money, went priceline choose 5 star hotel, market/uphill back- mean uphill,  ",SENT_POSITIVE
"consistent quality charm property revealed trusted friend, stayed 4 times past 4 years rare problems, concern parking attendants stay somewhat curt, rooms clean lobby charming location great valet service good quick tulio outstanding hotel pick,  ",SENT_NEGATIVE
"noisey not nice expected, work seattle live whidbey island occasionally spend weekend city, spent fair time looking hotels listed trip advisor decided hotel looked nice web, pretty disappointed got room not nice alexis inn market sorrento stayed, room wear tear broken door amour no fan bathroom broken lock mini bar expecting luxury linens bed price paying, worst jack hammers construction just outside window friday evening construction new library, noise subsided 7:30pm got bad start weekend hotel vintage park, noise morning cement poured street, called desk moved room no rooms available, turned expensive noisey weekend,  ",SENT_NEGATIVE
"great atmosphere stay w seattle football games concerts look forward fun place stay, service good desk people helpful happy, platinum upgraded corner room, negative gym small dated needs big overhaul.. bar area really nice dressed crowd aged 30 looking good time, drinks little pricey bar tenders poor great usewww.sneakysunday.com best places eat, love zoe belltown.its fantastic.overall great location fun place stay.give shot,  ",SENT_POSITIVE
"w chic bit snotty, stayed w weekend having hotel close airport training attending, seattle decided come bit early sights, left husband home solo trip quite time, chose w location price reputation w hotels general stayed before.let start positives, room excellent great decor comfy bed nice flat screen tv great quality toiletries question scent combo lemon sage cleaning-product-y, darkness loudness common areas took getting used certainly makes cool chic vibe hotel, different average marriott sheraton typically stay, enjoyed free wi-fi lobby evening great apple martini, oh location excellent, quick flat walks main attractions.and negatives, married woman traveling took little ease especially dining solo, went concierge desk evening having just arrived seattle hour ago hoping little encouragement great recommendations, uh no, granted partially fault wanting babied desire came previous experiences concierges cities usually excited tell introduce city, not guy, acted totally aloof felt like n't cool, day tried different concierge, helpful definitely not level used, inquiring ferry bainbridge island told did n't bother provide schedule, asked specifically schedule said oh right, um n't natural thing hand telling leaves, concierge service really complaint w seattle poor knock rating 3 going present luxury hotel need luxury service earn average rating, did n't,  ",SENT_POSITIVE
"wonderful week not say good things hotel, service concierge room service staff check valet truly w onderful.i starwood gold maybe treatment, bliss bath products great towels room.the staff recommended good local restaturants arranged haircut big presentation not home salon month travel.they welcome trip know actually happy, 4th stay past 6 months know like lights room cd pulled library, wow,  ",SENT_POSITIVE
"expect w stayed w hotels know reason people stay, know expect know paying groovy electronica music playing lobby candles lit check-in desk west elm-y decor various shades jewel tones decent sheets comfortable bed bliss products bathroom, w no different, did nice view mt rainer windows,  ",SENT_NEGATIVE
"advantage ultra cool perks w awesome, little donuts cider afternoon lobby little bottles water lobby free opposed 8 water night stand perfect apples, hallways dimly lit cool pimp lighting immaculately hip, valet bit congested location w makes unnecessary drive downtown seattle, starbucks street makes easy grab breakfast instead sitting fancy breakfast excellent restaurant downstairs, really enjoyed dj friday saturday night busy bar downstairs aware drinks not cheap did best lemon drop, spectacular room limited water views floor little lounge area room comfortable perfect relaxing drink, room excellent time despite business travel star hotels did n't want leave,  ",SENT_NEGATIVE
"w business great beds uncomplicated work lights, ask deal.. good location parking, better downtown hotels.meals slow arrive,  ",SENT_POSITIVE
"great stay, got decent price standard room king bed 175 taxes stayed night just christmas, service impeccable__Ç_ærom bell hops, concierge sean really helpful, decor gorgeous location perfect-close shops restaurants, excellent hotel- highly recommended,  ",SENT_POSITIVE
"great central hotel arrived hotel car knowingly paid high valet parking rate n't want pay street park major city staff welcoming room available arrival despite early.we passed dimly lit hallways trendy prefer room, spacious room comfy beds modern lighting decor large flat screen tv safe iron board small bathroom shower bath not separate, nice touch printer room great business use.views not brilliant hotel surrounded tall buildings.the bar bustling trendy lobby area free wifi guests, hotel location great shops restaurants.if not trendy style try expensive fairmont door.if like hotel recommend lunch great wine bar just road hotel barolo dinner cab opposite westin need book,  ",SENT_NEGATIVE
"dont bother, contrary belief n't pay, booked 2 rooms w hotel saturday night, celebration best friends birthday, staff snotty checked 3:00 p.m. rooms asked not facing ugly garage not ready.we ended 3 floors apart facing uglyiest bulidings, paid time booking told let know make stay better let know, parked hotel parking lot 35.00, rip-off, 2 people actually tried open door, sucessful, things needed not dealt husband brought bag desk dinner reservation told send room, huge crowd listening techno beat music bar, bartender rude young kid thought tom cruise cocktail, room bag no site, went desk basically told, bag no brand new clothes macys, waited morning talk manager friendly awhile missing bag, wow imagine, assume employed 5 star hotel meet requirement overly friendly not, better service nicer hotel just streets away warwick, room dusty n't think drinking water, know cool classy status refuse pay 8.00 bottle water room free, line spend fairmont good 5 star, not trust,  ",SENT_NEGATIVE
"disappointed way stayed seattle w week june professional conference, previously stayed w new orleans loved second expecting great things w seattle, n't disappointed, think darkness equates ambiance, wrong, no loud music elevators, w elevators supposed like mini-clubs, meet party people new orleans w elevators, worst thing smell air conditioning went, best described cat little box pure cat urine, hotel management did not respond numerous complaints saying normal lavender musk smell w. right just sure air came room, luckily seattle great city lots do.i did email apology corporate logging complaint starwood stay, recieved marketing spam seattle w. stay seattle w wo n't recommend,  ",SENT_NEGATIVE
"loved really liked w agree extra charges bit excessive, 22 room service fee 3.50 delivery charge 36 valet park dont touch mini bar unless want pay 6 candy bar, food good restaurant, steak sexy fries especially good, definitely return hotel probably car park, past cost great hotel, special offers paid 200 night august, loved atmosphere bliss products room, microsuede couch comftorable bed plasma tv dvd player, nice long day order room service watch movie, extensive library cds movies newspapers, did not advantage pay view movie list convenient featured new releases, checked popsicles ice buckets sitting, nice touch.all staff friendly helpful, bend backwards happy, anytime called taken care right away, person took luggage taxi accidentally left small bag, noticed night got run cab company, talked desk day hour hotel bag, luggage loaded unloaded didnt bother, taxis waiting outside hotel not, overall staying hotel nicer parts vacation,  ",SENT_POSITIVE
"entirely trendy wife recently stayed w seattle enjoyed stay things prevented rating hotel higher average, n't coffee maker room, know seattle starbucks corner hotel stayed, secondly place nickel dime death, example 35 night parking 14 small ham cheese sandwich restaurant.i did not like walked hotel saturday night lobby turned popular nightclub seattle, literally d.j, spinning dance music records loud lobby, beautiful people not impressed, snobby wealthy self centered person hotel, dark decorations common areas artsy fartsy, reason wife stayed sea fair great rate w website, hotel located fantastic location, wo n't returning,  ",SENT_POSITIVE
"style service exceeds expectations w not cup tea love style different place, reviews described striking decor style service wo n't repeat, style bit pleasant change corporate sameness upscale hotels, staff attentive meeting needs remembered, valet promptly delivered car needed attractions walking distance pike place market pioneer square seattle art museum etc., given floor room discount received entitled floors lower half hotel, beds comfortable advertised, window couch comfortable great idea wonders hotels n't copied idea, bathroom excellent, great hotel decent price advantage,  ",SENT_POSITIVE
"avoid place bought w thing early, hotel darker w stayed, come walking city not thing let key, loud thumping music fills lobby not want hear long work day, not hear desk staff, rooms way priced sheraton westin dream beds, want room clean ca n't dark, place dark- blinds window let outside light finally bed, offered hang black-out curtains heard, took day, black metal rod crammed window black fabric safety pinned rod, not better blinds, seattle no coffee maker, n't ask touted restauarant just dont,  ",SENT_NEGATIVE
"great room stay stayed nights business trip great hotel great room great food near,  ",SENT_POSITIVE
"good quality big rooms facilities fine actually quite spacious problem size hotel c. 18 floors 20-30 rooms floor justs make feel like cog passes touching, bit mixed metaphor know like 40-60 room boutique hotels know mean, staff friendly helpful just saw twice, good sized gym location plus, issues1, water leave bed not complimentary label telling eye watering c. 12 tax added2, room internet like 15 plus not free business centre homeland microsoft3, food trays left outside rooms long time.as say nothing major wrong just big taste,  ",SENT_POSITIVE
"plush elegance, loved minute, usually try stay starwood hotels member points program, w seattle hippest starwood property stayed decorated rooms stunning reception friendly staff wall hung lcd guest room amazing felt pampered just sleeping comfortable bed pleasure resting on.the mood w seattle creates second valet car end night close eyes pure chic.do experience w seattle,  ",SENT_POSITIVE
"great stay w just returned 5 night stay w seattle really enjoyed time, like w hotels lobby decor trendy dark moody, room large nice city views super-comfy bed big bathroom stocked fabulous bliss products best staying w hotel ask, really nice features hotel like cozy lobby big fireplace free hot chocolate tiny gym great bar, hotel well-located just blocks pike place market pioneer square literally door shopping, service friendly helpful.my complaint exorbitantly high cost extras including internet valet parking food, free wi-fi lobby ideal business travellers, overall really enjoyed w stay seattle future,  ",SENT_POSITIVE
"location ambience pricey, not pleased services stayed 2 nights attend wedding, ambience style nice wedding reception exactly bride wanted not pleased services, hotel dark guess caters hip trendy crowd.the cost parking drinks ridiculous, parking twice paid hawaii upscale hotel, careful promo code discounted rooms did not work us.i say beds comfortable pillows, note aware allow animals, son received numerous bites night, 14th floor did not view north hotel, housekeeping discarded items not discarded thou tux rental bags left bed, agree reviewer eat breakfast pike place market mcdonalds westlake center watching pennies, staying w not watching pennies, stay seattle not choosing w,  ",SENT_NEGATIVE
"not worth money echo concerns astronomical expenses parking room service poor service w. stayed hotel couple friends expecting pleasant stay swanky hotel, realize money paying likely pay lot ambiance rooms utterly lacking character nightclub lighting hallways creepy lobby says far hotel trendy aspirations, minor requests stay second request silverware lectured charged non-revenue request, apparently motto come line right price, staff like n't bothered room bland unimpressive nice television comfortable bed, hotel good location lot nice expensive hotels offer better service like olympian street westin, unless good deal w 150/nt not worth money,  ",SENT_NEGATIVE
"great stay w seattle, stayed july boyfriend 200 night, hotel romantic not bothered dark hallways, room noisy air conditioner quick desk moved new room no problems better view, room beautiful especially enjoyed bathroom comfy bathrobes, bed comfortable, worked gym small fine quick cardio workouts,  ",SENT_POSITIVE
"interesting hotel best described woman rode elevator day 7-day stay w hip person need light re-done hotel tucked historic fairmont olympic hotel seattle 4th st hip, trouble seeing bring flashlight, elevators dark carpet tiny pendant lights elevators fast ready jump jump, lobby two-level lighted tea-lights.great sleeping room choose upgrade worth, wide screen flat-panel tvs, great shiny bathrooms good office space comfy couch, prompt room service good honor bar really expensive, not rs selection okay plenty wonderful places eat walking distance like schuckers door, coffee lovers dream starbucks seattle best tully close, short walk downhill shopping long walk uphill purchases big downer no pool,  ",SENT_POSITIVE
"overpriced trendy hotel clean did provide expensive valet parking, shampoo conditioner provided nice, shampoo conditioner pay hotel, business center charged minute internet usage, no free wi-fi local phone service, short local phone calls racked charge 5 piece, hotel nickel dime food including breakfast expensive, positive nice plasma tv room beds comfortable,  ",SENT_POSITIVE
"decent expensive pros enjoyable stay, rooms bath clean beds crisp sheets, room appointed amenities like dvd audio players nice touch including furniture, minibar stocked items including toiletries, cons service good better price, great included items like free internet connectivity simple items like complimentary bottle water.comments agree review lighting halls public places brighter atleast twice sacrificing ambience endeavouring create,  ",SENT_POSITIVE
"uber style super service maxmum comfort did not want leave, admit bit confused negative reviews w seattle, nothing positive experiences.the w seattle caters hipster 26-35 crowd, think running shoe designers web moguls fasion mavens, people wearing sunglasses elevators sort thing, guess comes territory w certainly trendy.the w swathed somber seriously cool style swank lounge luxurious rooms, beds plush comfortable, room felt like modern apartment instead hotel, accents abounded stereo superior waffle robes zen desk waterfall, bathroom stocked luscious bliss soaps.the staff friendly efficient, able check hours early no issue, replaced lost room bar key pleasantly charging loss hotels might.i skipped bar, bit taste, enjoy company young beautiful people latest fashions love bar thriving.one minor drawback w tucked canyons corporate high rises little immediate area, 10-20 walk tourist areas like pioneer square pike place market, however.nonetheless stay, amazing comfort,  ",SENT_NEGATIVE
"nice not, high expectations hotel based reviews referals friends, expectations hightened received e-mail hotel inquiring needs, plane arriving 10:30 la requested early check, arrived disappointed, exited cab no help luggage, struggle door, usually carry luggage dragging airport looking forward service w advertised, check went fast given early check requested, hallways dark people mentioned, not bad stated, room big amenaties, bathroom especially nice, room decorated trendy contemporary style like, went lobby evening surprised hotel/resturaunt transformed posh party place, thought fit not, mid felt place, hotel great younger croud feel comfortable fairmont street, ate resturaunt breakfast surprised prices, visiting couple hotels area prices little higher average, surprissed travel hawaii prices high higher checked surprised charged 60 early check fee, did n't mind paying rate upset told charged service, sum hotel nice trendy 20 30 couples, service advertised leaves bit desired overall good stay, come seattle probably stay, not experience hotel younger scene,  ",SENT_NEGATIVE
"brrrrrrrrrrrrrrr coat, need hotel good rating clean attractive convenient, n't, little cold n't mean temperature, exception valet guys friendly acted doing favor, prefer little warmer cozy setting wo n't, willows lodge great place,  ",SENT_NEGATIVE
"w wow, w experience seattle converted, w creating mood love wo n't, moment step lobby enveloped aroma vanilla candles sound chilled-out beats, lighting subdued point little dark add club vibe lobby definite security concern guest floors, rooms comfortable decorated elegant 1940 style bathed browns dark wood accents window blinds sofa window alcove, bathroom amenities bliss deluxe, in-house restaurant earth ocean excellent, focusses regional dishes wines try seasonal prixe fixe menu accompanied wine flight culinary education delights pacific northwest, criticism desk staff service-oriented w style cool warmer,  ",SENT_NEGATIVE
"hip cool hotel-loved, stayed w hotel seattle 2 nights, great experience definitely not expected, stepped lobby felt like lounge/bar, lobby dark dimly lit scented candles, hallways dimly lit, n't w hotel nothing.the rooms contemporary immaculate, room service valet bit pricey, staff friendly helpful.overall definitely stay w hotel,  ",SENT_NEGATIVE
"big disappointment desk w hotel august 12-15,2004. arrived 11:30am told n't check till 3pm, no choice open suitcase lobby things need city walking pictures, suitcase placed storage meantime, came 7pm night check, desk girl asked credit card did, asked id picture, told suitcase storage, told need, told not going open suitcase lobby second time humiliating, hotel manager said thing need id n't offer alternative suggested room suitcase open privately, ofer apologies, finally desk girl suggested check staff room suitcase able id picture, agreed this.this shows hotel supposed cool desk hotel manager n't, told staff hotel manager coming day big group 70-80 people incident not pass unnoticed management coordinating people think 10 times decide book w hotel future meeting,  ",SENT_NEGATIVE
"cool does n't mean great service just stayed w hotel seattle.bad news.dark lobby suppose cool.dark hallways suppose cool.is poor sevice suppose cool, room service joke, wrong food, cold food, housekeeping 3:30. concierge services non existent, think candles lobby designer clothes young staff hotel means try w,  ",SENT_NEGATIVE
"w fabulous dont use f word lightly wife stayed w june 18th 21st say exceeded expectations, moment walked enjoyed, nice desk valet bar staff concierge, matter fact staff remembered names nice touch, not mainstream think things liked hotel, unique, room 15th floor fabulous dont use f word lightly, windows wrapped corner overlooking city, nicely furnished bed fantastic, entire experience great, bit pricey, ill tell,  ",SENT_POSITIVE
"nice place, noise-protect hint conditionned react technological signals sound arriving departing elevators set high easily awaked couple times rooms end aisle okay,  ",SENT_POSITIVE
"mixed experience travel frequently work pleasure hotel max mixed experience.my reservation order arrived despite calling twice making sure incidentals cleared room hold n't credit card arrival told not possible.reasonably credit card placed hold, hours later resting room cleaning staff came emptied incidentals, did n't room charge card.the room crowded small compared similar boutiques san francisco knob window heater opposed digital moderates temperature, native minnesota seattle fairly temperate comparison n't huge deal factor coming warmer climate does n't want wake roasting/freezing.eventually room felt cozy instead cramped did getting used, decor entertaining.there multiple occasions days room smoky likely nearby smoking room, opening window solved problem, hear neighbors talking normally room.on positive art doorways stunning hotel certainly personality, desk friendly knowledgeable competent, free business center high speed internet printers, location prime walking parts city.typically minute wait cab, walk uphill block westin line available cabs take.if looking crash night great choice, looking spend time probably better choices available money,  ",SENT_NEGATIVE
"comfortable convenient chic stayed sister hotel tacoma hotel murano impressed decor staff location decided try max.it close downtown easy destinations, room bit small comfortable price exceded needs, look forward doing downtown christmas shopping staying close shops.we looking forward having dinner sushi restaurant menu impressive,  ",SENT_POSITIVE
"modern artsy booked hotel max weekend getaway, chose hotel travelzoo deal queen art room 139.00/night pretty good deal compared 200.00/night hotels area, parking steep 30.00/night opted park office building street, n't mind leaving car outdoors overnight open-air parking lot economical.the room bit small overnight bag, luggage large suitcase not want stay, feels like staying guest room friend place staying hotel room, room nice view courhouse.the lcd tv nice aveda toiletries, terrible coffee decent tea, bed extremely comfortable sheets bit scratchy, did n't advantage neat pillow menu spiritual menu, location hotel decent, walking distance downtown attractions pike place market, 2 blocks greyhound station.would stay hotel, yes 100.00 night, choose stay elsewhere..,  ",SENT_NEGATIVE
"stay reviewers stated room quite small design fresh hip, location city not better, staff friendly helpful, negative available space w/in room taken mini-fridge expensive snacks nice little storage instead stayed 3 nights, beds comfy rooms/bathrooms clean, shower separate room quite small great shower quality fixtures/finishes, nice 2 people trying ready time no way 2 people fit bathroom, def, stay,  ",SENT_NEGATIVE
"small nice, decor nice not space room bathroom, overall liked place, staff really polite helpful, location really nice seattle shop, right middle 10 minute walk pikes, little small stay,  ",SENT_POSITIVE
"etrocalgary not contemporary funky hotel just cheap dump, n't fooled meagre display called contemporary decorating.the building old tiny tiny rooms bathrooms, rooms stunk damp mildew really old wood, n't new beds rooms think bates motel, bathroom decorated small bowl sink left original tubs yuk, fixtures inexpensive no art work flat screen n't mounted wall bedding good, no open luggage barely walk bed, elevator lift fitting just 2-3 people long waits, halls rooms scarey dark narrow, not impressive area hotel, clearly hotel cheap cosmetic decoration slip 3 star categary dump, putting avedia products bathroom does n't make smell size decor room size comparable hostel not 3 star hotel, strongly recommend paying bit staying lots options, night hotel max ruin vacation,  ",SENT_NEGATIVE
"not family stay not families kids, nice cool desk people, manager nice, spotty service, time fawned time ignored, hip trendy spot, not like start walking space topless painting not, painting does not offend 6 10 year old kids stunned,  ",SENT_POSITIVE
"remarkable service work quickly effortlessly make sure needs met, frequent guest hotel deluxe portland thoroughly enjoy, business travels extended recently seattle natural stay hotel max, pleased thoroughly enjoyed recent stay, checking approximately 4:30 a.m. desk manager informed car stuck parking garage malfunction elevator, said called elevator service time day received no response, told needed airport catch 6:00 a.m. flight merely shook head agreement phone car hotel minutes airport free charge, agreed return rental car airport parking garage, hesitated moment trying figure, work quickly effortlessly make sure needs met, no stress no hesitation no questioning, handled grace extreme ease, kudos staff management skills, looking forward visit seattle,  ",SENT_POSITIVE
"fantastic affordable boutique hotel great location boyfriend recently stayed, research noticed lot reviewers mentioned rooms little small, contacted max daddy a.k.a, chris bebo asked larger room, not booked larger artist king room gave additional pricing wanted upgrade deluxe rooms, stuck larger artist king staying 4 nights, perfect, great view cozy hip room, hotel rooms really reminded smaller expensive w stayed nyc, little storage space bathroom small, did research hotel max used older hotel explains smaller bathrooms, personally thought cute completely sufficient, solve storage problems asked hangers 10 minutes later, staff helpful desk questions needs, harry sure cab night car airport, highly recommend getting car instead cab, cheaper safer nicer automobile, hotel close attractions shopping restaurants, needed cab able walk, definitely like boutique feel lot hotels doing nowadays hotel max does cheaper pricing not cheap service, needless say really enjoyed stay time seattle, visit near future definitely stay hotel max,  ",SENT_NEGATIVE
"term better awesome, awesome, just stay, contact hotel perfect, constant emails kathleen provided reservation car service restaurant, promised car service waiting airport provided safe trip hotel, arrival staff open doors n't let lift finger help luggage smallest bags, young ladies desk wonderful, checking explained hotel assisted questions, rooms wonderful not want country type setting, city hotel room, modern clean, complimentary bottle wine awaited arrival room, arriving restaurant evening told hotel called make reservations wanted complimentary appetizer, day check-out assisted storage bags town car transfer airport, seattle stay hotel max,  ",SENT_NEGATIVE
"small, husband particularly fond funky/modern boutique hotels size room left bit disappointed, rooms clean decorated cool little space, n't expecting 900 square foot suite small hardly carpet walk, bathroom hands smallest seen lives, maybe advantage able shower sit toilet wash hands time, sushi restaurant attached hotel great staff friendly, good location close shopping pike place market,  ",SENT_POSITIVE
"posh twist moment walked knew unique hotel, ambiance set mood intriguing satisfying, bedroom small intimate girl want pillows finest sheets comforter wanted wrap bed mate, extremely pleased decor comfort extras room,  ",SENT_POSITIVE
"hotel max aphrodiasiac hotel max exactly expected reading previous reviews, bright pink paint curb helped hotel easily, pulled valet service extremely helpful friendly, walk lobby adult art walls not trashy means, room pretty small bathroom, extremely clean, loved menu snacks opportunity order pillows liking, did not remember 21+ hotel mini massager intimacy kit came hotel labeled, really nice not kids running, did not experience paper wall noise complained, hotel max trendy sexy definately air spray phermones sheets, definately stay,  ",SENT_POSITIVE
"return customer, hotel max uber cool place stay want different type overnight experience, rooms incredibly small bathrooms smaller.. makes smallness atmosphere, brought son 16th birthday loved roaming art halls perusing pillow menu spiritual menu, kudos hotel max considering different flavors customer, beds amazingly comfortable room service like lightning, gorgeous sushi dinner red fin recommend, glitches overall reservation contacted gm hotel immediately return home, clearly max interested meeting needs customer not claim lot business days, complaint daily charge internet access pretty connect wireless streets anymore,  ",SENT_NEGATIVE
"amazing staff small cute, say friendliest hotels stayed, super impressed desk staff guy called rock star greeting fun feel like special guest hotel, n't think service quality, valet parked car carried bags totally sweet attentive, working class seattle impressed.my husband tired not fun mood rock star positive laughing got keys room, totally took care making reservations wonderful italian restaraunt helping tickets baseball game getting guest list concert showbox.the rooms small designed, beds best beds slept hotel, took 30 minute shower feel like spa sorry wasting water needed, hotel max gem rough, small time deffinatly pulled right, cozy recommend hotel wants wonderful weekend away kids speacial moment celebrate, service sort like movies normal person wins million dollars sudden butlers maids care them.i stay everytime seattle.a lot little things whack like no robes room,,  ",SENT_POSITIVE
"ok place stay say reviews max pretty target, location hotel funky rehabbed older property downtown seattle short walk places downtown good hike connect buses, convention center nearby not nearby, you__Ç_éêl soggy going forth, parking pricey, general property website portrayals accurate, boutique hotel meaning small prides its__Ç cool dÄcor artwork, lobby hip cool 80__Ç_é_ dance music speaker brings smile everyone__Ç_é_ face, can__Ç_é_ help boogie friendly desk clerks waiting elevator, services hotel minimal don__Ç_é_ expect offerings hotels rate.rooms pictures reviewers accurately portray room, bed overall good level famous westin marriott beds, mattress room new firm pillow, don__Ç_é_ lot luggage, rooms equipped rooms best single travelers, no closets, small armoires, drawer person socks underwear like.check check process easy making reservation clerks didn__Ç_é_ bat eye assigning king room men, respected like plus desk clerks managers hotels refuse honor reservation try steer room queen beds ironic, problems started lot little things, assigned room usually reserved special needs guests, no problem fact no bath tub, bathroom large shower happened toilet sink, allows easy wheelchair access, run shower water goes curtain floor, leaked room, days learned roll damp towels create dam shower, towel bar sagging fall, addition housekeeping hard time remembering restock soaps times robes times small housekeeping items room, staff politely took care things address similar issues daily, exhaust fan noisy not befitting hotel price star rating, issues took repeated requests.the temperature control room simple window air unit, unit noisy not befitting hotel price star rating, rains rain roof runoff pounds metal housing, result sound water torture night, wound opening window 9th floor straddling windowsill order throw hand towel air conditioner, got rid noise got killed, ha, worst thing wake service not working, did set alarm complicated didn__Ç_é_, result missed meeting, advice bring clock, addressed manager duty promised care don__Ç_é_ recall explanation apology notification problem fixed not, took chances couple days later worked, busniess center business center used children needed extensive myspace fixes im sessions, desk desk clerks great, quick conversation smile, courteous helpful, hotels like staff reek attitude staff max welcoming approachable.breakfast attached restaurant popular place, asian restaurant offers breakfast offerings basic breakfast food eggs hash browns foo-foo names high prices, breads pastries greasy comparable items filling station, fruit promised menu simply aged brown garnish left night, coffee fantastic kept coming breakfast times, glutton punishment, not coffee lover avoid place costs breakfast, final verdict stripping away pretty fa__ade friendly service minimum service hotel, compare motels block avenue inn 8th avenue inn travelodge half price, place simply place sleep worth standard 89-109 dollars charged properties similar services quality, paid 150 night considering ups downs place felt bit violated high price, stay try better rate online try negotiate reservations agent.conclusion ok stay, safe clean place stay did appreciate feeling welcomed same-gender couple, know city better places level service comfort lower prices, despite welcoming staff cool dÄcor upgrade service cut price and/or improvement rooms consider max again.stayed march 19-25 room 914,  ",SENT_POSITIVE
"max-imum enjoyment, co-worker stayed hotel max semi-business trip decided share room save company dollars mindful watch company money, max high end price wise typically pay traveling pleasure competetive downtown seattle hotels priceline spoiled years 150 night like splurge, called ahead confirm late check double check set reserved room 2 beds a-ok. arrival greeted attentive desk clerk went looking bottled water, experiencing smooth check soon way 8th floor room, impressions room far larger expected, course seen room complaints regarding size norm reviews hotel, wardrobe plenty spacious taken particular note mentioned hang clothes angle room wardrobe question large clothes, downfall room non-smoking non-smoking floor clearly home guests realize cigarette smoke smells lingers, probably adjusted co-worker particularly sensative problem, attempted switch rooms informed hotel booked wait morning, effort rid room reek opened windows helped bit, beds laden white comforters/duvets loads pillows let tell bed westin heavenly bed shame, kudos x 2 comfy beds, bathroom reasonably spacious complete typical ameneties, hip/edgy sort place max line bath products simple white bottle white lettering, mimi fridge wine glasses cd player cd singles flat screen tv seersucker robes lined terry cloth selection teas coffee adult novelty item purchase course, observation worth mentioning room impeccibly clean, tend notice creepy brown corners hotel rooms room creepy-free, having just flown east coast happy settle oh-so-sensational bed z btw window ac/heating unit noisy personally met heating air unit hotel n't, visit big metropolitan city prepared hear little traffic outside, kills people nyc similiar place complain street noise, room gets grade following morning assured request smoke free room handled packed bags checked desk heading day, hotel good location close pacific place mall just couple blocks monorail space needle straight shot stewart public market, crucial note starbucks right left exit hotel, co-worker love walk no problems getting sights, max located just blocks free ride zone allows travel city bus free key downtown areas, location gets feel just hair way, did experience couple hiccups trying switch rooms staff patient dilligent making sure taken care offered bottle wine staff gets well.the adjoining restaurant great spot drinks loved atmosphere did not dinner, overall hotel great praise definitely reccommend, funky comfort inn kind person feel little home, sure return seattle hope visit max return,  ",SENT_POSITIVE
"really enjoyed stay, really loved staying hotel max recent conference, nights thought hotel clean interesting good location downtown, rooms small noted building old modern hotels usually like n't surprised, thought room seventh floor super comfortable queen bed perfectly sized person, staff friendly attached restaurant red fin great vegetarian options, drawback, 13/day in-room internet access case downtown seattle hotels, oh, good deal time definitely stay especially romantic weekend,  ",SENT_NEGATIVE
"reading reviews felt good idea expect, rooms definitely small, crazy small, bathroom barely fits sink toilet room shower rooms diff, configurations bathrooms split, basically room bed long desk flat screen tv propped, talks great customer service opposite experience, got late driving 5 hours whistler, got night manager checked, did n't ask needed help bags, grabbed luggage carts no idea bellperson point loaded cars, got elevator, basically order luggage carts elevator need degree geometry, dead tired trying luggage carts elevator night manager just standing talking valet guy possibly bellperson, nobody offers help help, just let struggle, unreal, not sure customer service comments come definitely did not remotely resembling customer service, not stay, roosevelt stayed departing whistler street cheaper times better,  ",SENT_NEGATIVE
"fun funky truly individual high end place great location, hotel max presses right buttons expecting emerald city little bit alternative lot welcoming.stayed queen art room fair little small n't try swinging kitten let moggy wonderfully light super hip plasma screen hi tech bathroom, vibrant ambience lobby landings art photograpy cultural experience itself.will,  ",SENT_POSITIVE
